timestamp,low,high,open,close,volume,vwap,turnover,homeNotional,foreignNotional,trades
2023-10-01 00:00:00+00:00,1670.07,1671.46,1670.84,1671.46,266.9877409,1670.7649999999999,446073.77292478847,266.9877409,446073.77292478847,
2023-10-01 00:05:00+00:00,1671.22,1672.66,1671.52,1672.66,254.45429702,1671.94,425432.31735961884,254.45429702,425432.31735961884,
2023-10-01 00:10:00+00:00,1672.53,1673.48,1672.66,1673.31,149.1642095,1673.005,249552.4683145475,149.1642095,249552.4683145475,
2023-10-01 00:15:00+00:00,1673.07,1673.8,1673.31,1673.62,114.95076976,1673.435,192362.64139332558,114.95076976,192362.64139332558,
2023-10-01 00:20:00+00:00,1672.72,1673.63,1673.62,1673.43,115.79131386,1673.1750000000002,193739.13156770554,115.79131386,193739.13156770554,
2023-10-01 00:25:00+00:00,1672.89,1673.43,1673.42,1673.21,99.79832239,1673.16,166978.5610900524,99.79832239,166978.5610900524,
2023-10-01 00:30:00+00:00,1671.84,1673.45,1673.23,1673.45,191.22705236,1672.645,319854.97299469216,191.22705236,319854.97299469216,
2023-10-01 00:35:00+00:00,1673.13,1673.59,1673.44,1673.15,127.93902937,1673.3600000000001,214088.0541865832,127.93902937,214088.0541865832,
2023-10-01 00:40:00+00:00,1673.15,1674.97,1673.16,1673.97,310.22935015,1674.06,519342.545912109,310.22935015,519342.545912109,
2023-10-01 00:45:00+00:00,1673.48,1674.35,1673.98,1673.64,117.24080442,1673.915,196251.1411307043,117.24080442,196251.1411307043,
2023-10-01 00:50:00+00:00,1673.7,1674.11,1673.7,1674.08,113.77190725,1673.905,190443.36440531124,113.77190725,190443.36440531124,
2023-10-01 00:55:00+00:00,1674.0,1674.24,1674.09,1674.24,45.70249032,1674.12,76511.4530945184,45.70249032,76511.4530945184,
2023-10-01 01:00:00+00:00,1673.43,1674.6,1674.23,1673.46,230.03392771,1674.0149999999999,385080.24549545563,230.03392771,385080.24549545563,
2023-10-01 01:05:00+00:00,1672.8,1673.47,1673.46,1672.81,89.04213598,1673.135,148979.51418289728,89.04213598,148979.51418289728,
2023-10-01 01:10:00+00:00,1672.61,1673.2,1672.82,1672.78,178.23954104,1672.905,298177.8194035212,178.23954104,298177.8194035212,
2023-10-01 01:15:00+00:00,1672.53,1672.84,1672.77,1672.79,75.30732704,1672.685,125965.4363299024,75.30732704,125965.4363299024,
2023-10-01 01:20:00+00:00,1672.64,1673.73,1672.78,1673.54,187.86110718,1673.185,314326.3866169683,187.86110718,314326.3866169683,
2023-10-01 01:25:00+00:00,1673.55,1677.55,1673.55,1676.05,605.42589373,1675.55,1014421.3562393015,605.42589373,1014421.3562393015,
2023-10-01 01:30:00+00:00,1675.43,1676.26,1676.04,1676.06,153.21412095,1675.845,256763.11852345275,153.21412095,256763.11852345275,
2023-10-01 01:35:00+00:00,1675.16,1676.06,1676.06,1675.64,66.52751481,1675.6100000000001,111474.16909078411,66.52751481,111474.16909078411,
2023-10-01 01:40:00+00:00,1675.52,1676.04,1675.64,1675.93,79.16275959,1675.78,132659.36926573017,79.16275959,132659.36926573017,
