timestamp,low,high,open,close,volume,vwap,turnover,homeNotional,foreignNotional,trades
2024-03-01 00:00:00+00:00,3340.15,3347.01,3341.78,3341.71,506.85828362,3343.58,1694721.2199461595,506.85828362,1694721.2199461595,
2024-03-01 00:05:00+00:00,3341.45,3351.84,3341.71,3350.08,194.3334667,3346.645,650365.1246642215,194.3334667,650365.1246642215,
2024-03-01 00:10:00+00:00,3350.0,3356.22,3350.44,3351.56,236.15406253,3353.1099999999997,791850.5486099683,236.15406253,791850.5486099683,
2024-03-01 00:15:00+00:00,3349.13,3380.41,3351.54,3368.82,2001.91667912,3364.77,6735989.184402603,2001.91667912,6735989.184402603,
2024-03-01 00:20:00+00:00,3363.39,3370.8,3368.62,3366.5,288.51125462,3367.0950000000003,971444.8028747289,288.51125462,971444.8028747289,
2024-03-01 00:25:00+00:00,3365.09,3373.99,3366.95,3370.4,433.57583335,3369.54,1460951.1135061588,433.57583335,1460951.1135061588,
2024-03-01 00:30:00+00:00,3366.35,3376.84,3370.42,3368.35,423.95000139,3371.5950000000003,1429387.7049365172,423.95000139,1429387.7049365172,
2024-03-01 00:35:00+00:00,3364.69,3372.97,3367.73,3369.4,395.9744004,3368.83,1333970.439299532,395.9744004,1333970.439299532,
2024-03-01 00:40:00+00:00,3365.38,3370.9,3369.26,3368.55,151.32004818,3368.1400000000003,509667.1070769852,151.32004818,509667.1070769852,
2024-03-01 00:45:00+00:00,3365.21,3375.9,3368.49,3374.92,290.14155513,3370.5550000000003,977938.0693511971,290.14155513,977938.0693511971,
2024-03-01 00:50:00+00:00,3373.72,3381.49,3374.48,3377.77,357.46837998,3377.6049999999996,1207386.9875623477,357.46837998,1207386.9875623477,
2024-03-01 00:55:00+00:00,3377.18,3381.42,3377.74,3379.85,364.90152976,3379.3,1233111.7395179681,364.90152976,1233111.7395179681,
2024-03-01 01:00:00+00:00,3371.25,3380.06,3379.84,3374.62,523.54058239,3375.6549999999997,1767292.3846477156,523.54058239,1767292.3846477156,
2024-03-01 01:05:00+00:00,3365.65,3375.21,3374.49,3368.69,317.50724278,3370.4300000000003,1070135.9362829956,317.50724278,1070135.9362829956,
2024-03-01 01:10:00+00:00,3367.84,3380.51,3368.44,3370.83,316.40911902,3374.175,1067619.7391693085,316.40911902,1067619.7391693085,
2024-03-01 01:15:00+00:00,3368.06,3375.0,3370.96,3375.0,182.96146414,3371.5299999999997,616860.0651919341,182.96146414,616860.0651919341,
2024-03-01 01:20:00+00:00,3375.01,3381.32,3375.01,3379.65,142.79013558,3378.165,482368.6383616107,142.79013558,482368.6383616107,
2024-03-01 01:25:00+00:00,3378.73,3382.67,3379.61,3380.24,191.74352613,3380.7,648227.338787691,191.74352613,648227.338787691,
2024-03-01 01:30:00+00:00,3368.87,3379.77,3379.77,3372.76,383.58291893,3374.3199999999997,1294331.5150038775,383.58291893,1294331.5150038775,
2024-03-01 01:35:00+00:00,3372.79,3381.55,3373.63,3381.0,313.43347724,3377.17,1058518.1363306108,313.43347724,1058518.1363306108,
2024-03-01 01:40:00+00:00,3380.58,3389.1,3380.85,3385.13,464.8010027,3384.84,1573277.0259790681,464.8010027,1573277.0259790681,
2024-03-01 01:45:00+00:00,3375.7,3389.71,3385.01,3379.78,424.94873444,3382.705,1437476.2087338602,424.94873444,1437476.2087338602,
2024-03-01 01:50:00+00:00,3373.13,3381.39,3379.45,3377.22,203.94962196,3377.26,688790.9002606296,203.94962196,688790.9002606296,
2024-03-01 01:55:00+00:00,3373.99,3378.16,3377.08,3376.24,191.82471016,3376.075,647614.6083534219,191.82471016,647614.6083534219,
2024-03-01 02:00:00+00:00,3372.29,3381.76,3376.24,3381.21,278.28098183,3377.025,939761.8326644556,278.28098183,939761.8326644556,
2024-03-01 02:05:00+00:00,3365.52,3381.68,3381.2,3370.72,401.63267601,3373.6,1354947.995787336,401.63267601,1354947.995787336,
2024-03-01 02:10:00+00:00,3361.71,3370.53,3370.39,3361.77,410.35760436,3366.12,1381312.9391882832,410.35760436,1381312.9391882832,
2024-03-01 02:15:00+00:00,3353.46,3367.09,3361.83,3353.82,475.96231704,3360.275,1599364.274891586,475.96231704,1599364.274891586,
2024-03-01 02:20:00+00:00,3353.81,3369.97,3353.81,3365.83,438.28769787,3361.89,1473475.0285921742,438.28769787,1473475.0285921742,
2024-03-01 02:25:00+00:00,3361.86,3368.52,3365.83,3366.5,353.99588575,3365.19,1191263.4147670425,353.99588575,1191263.4147670425,
2024-03-01 02:30:00+00:00,3362.17,3370.47,3366.85,3364.57,365.60583903,3366.3199999999997,1230746.2480434696,365.60583903,1230746.2480434696,
2024-03-01 02:35:00+00:00,3361.25,3365.71,3364.32,3362.34,366.28007526,3363.48,1231975.7075355048,366.28007526,1231975.7075355048,
2024-03-01 02:40:00+00:00,3361.47,3373.02,3361.97,3371.86,194.77003439,3367.245,655838.4244495556,194.77003439,655838.4244495556,
2024-03-01 02:45:00+00:00,3361.53,3372.11,3371.99,3365.14,160.15441773,3366.82,539211.0967017186,160.15441773,539211.0967017186,
2024-03-01 02:50:00+00:00,3361.68,3368.56,3365.14,3367.44,182.86456392,3365.12,615361.2013384703,182.86456392,615361.2013384703,
2024-03-01 02:55:00+00:00,3365.21,3371.97,3367.27,3367.61,186.53858348,3368.59,628372.0069248932,186.53858348,628372.0069248932,
