timestamp,low,high,open,close,volume,vwap,turnover,homeNotional,foreignNotional,trades
2024-03-01 00:00:00+00:00,61162.83,61262.87,61179.03,61168.7,97.61709413,61212.850000000006,5975420.540415571,97.61709413,5975420.540415571,
2024-03-01 00:05:00+00:00,61164.07,61372.87,61164.07,61337.38,39.01076407,61268.47,2390129.828099873,39.01076407,2390129.828099873,
2024-03-01 00:10:00+00:00,61254.71,61380.42,61340.99,61260.77,43.42907168,61317.565,2662964.925628059,43.42907168,2662964.925628059,
2024-03-01 00:15:00+00:00,61224.07,61504.41,61257.08,61502.88,82.68215497,61364.240000000005,5073727.601296273,82.68215497,5073727.601296273,
2024-03-01 00:20:00+00:00,61420.0,61531.03,61500.61,61454.69,51.96193327,61475.515,3194386.608168884,51.96193327,3194386.608168884,
2024-03-01 00:25:00+00:00,61439.89,61783.98,61454.68,61743.5,112.39638249,61611.935,6924958.612209017,112.39638249,6924958.612209017,
2024-03-01 00:30:00+00:00,61554.12,61783.98,61732.61,61591.84,51.29352107,61669.05,3163222.7155418834,51.29352107,3163222.7155418834,
2024-03-01 00:35:00+00:00,61544.92,61748.63,61591.83,61668.06,58.21507316,61646.774999999994,3588771.516703059,58.21507316,3588771.516703059,
2024-03-01 00:40:00+00:00,61605.02,61672.04,61665.17,61615.04,40.81146049,61638.53,2515558.43175668,40.81146049,2515558.43175668,
2024-03-01 00:45:00+00:00,61481.07,61614.42,61614.42,61525.4,51.5353026,61547.744999999995,3171881.662922637,51.5353026,3171881.662922637,
2024-03-01 00:50:00+00:00,61510.95,61677.58,61525.41,61601.65,81.35776145,61594.265,5011171.518558084,81.35776145,5011171.518558084,
2024-03-01 00:55:00+00:00,61503.0,61605.97,61601.65,61518.59,73.56676085,61554.485,4528364.077239912,73.56676085,4528364.077239912,
2024-03-01 01:00:00+00:00,61351.11,61518.54,61512.99,61411.11,93.23580666,61434.825,5727925.465890934,93.23580666,5727925.465890934,
2024-03-01 01:05:00+00:00,61298.17,61419.93,61411.04,61327.66,72.56481397,61359.05,4452508.048625929,72.56481397,4452508.048625929,
2024-03-01 01:10:00+00:00,61311.12,61495.55,61320.34,61351.13,76.25687568,61403.33500000001,4682426.483432393,76.25687568,4682426.483432393,
2024-03-01 01:15:00+00:00,61308.0,61417.53,61357.54,61406.29,49.64841076,61362.765,3046563.762089351,49.64841076,3046563.762089351,
2024-03-01 01:20:00+00:00,61408.59,61549.79,61408.59,61548.85,60.85578575,61479.19,3741364.414723543,60.85578575,3741364.414723543,
2024-03-01 01:25:00+00:00,61515.24,61591.43,61548.58,61516.53,62.61067848,61553.335,3853896.0670567304,62.61067848,3853896.0670567304,
2024-03-01 01:30:00+00:00,61256.55,61516.53,61516.53,61270.76,69.9803351,61386.54,4295850.639829555,69.9803351,4295850.639829555,
2024-03-01 01:35:00+00:00,61270.74,61406.26,61272.47,61400.63,66.54743515,61338.5,4081919.850948275,66.54743515,4081919.850948275,
2024-03-01 01:40:00+00:00,61401.67,61503.14,61401.67,61427.54,60.83965113,61452.405,3738742.8812994678,60.83965113,3738742.8812994678,
2024-03-01 01:45:00+00:00,61247.22,61451.52,61427.34,61257.77,54.50693704,61349.369999999995,3343966.248033664,54.50693704,3343966.248033664,
2024-03-01 01:50:00+00:00,61127.87,61280.37,61250.96,61173.64,50.61522873,61204.12,3097860.533018368,50.61522873,3097860.533018368,
2024-03-01 01:55:00+00:00,61143.72,61234.0,61174.15,61233.47,74.7504292,61188.86,4573893.547258712,74.7504292,4573893.547258712,
2024-03-01 02:00:00+00:00,61138.72,61228.98,61228.98,61208.88,72.63515125,61183.850000000006,4444098.198807313,72.63515125,4444098.198807313,
2024-03-01 02:05:00+00:00,61009.32,61212.87,61210.9,61091.5,60.54887591,61111.095,3700208.1078792214,60.54887591,3700208.1078792214,
2024-03-01 02:10:00+00:00,61000.0,61137.88,61088.56,61000.01,81.36815557,61068.94,4969067.010414996,81.36815557,4969067.010414996,
2024-03-01 02:15:00+00:00,60805.65,61018.06,61000.0,60806.35,78.88988963,60911.854999999996,4805329.5181085635,78.88988963,4805329.5181085635,
2024-03-01 02:20:00+00:00,60806.22,61060.43,60806.22,60983.26,89.22238515,60933.325,5436616.591620123,89.22238515,5436616.591620123,
2024-03-01 02:25:00+00:00,60865.0,60990.01,60988.82,60951.53,64.15150017,60927.505000000005,3908590.8473651763,64.15150017,3908590.8473651763,
2024-03-01 02:30:00+00:00,60800.0,61012.08,60958.61,60861.37,61.53496218,60906.04,3747850.867933567,61.53496218,3747850.867933567,
2024-03-01 02:35:00+00:00,60796.19,60900.07,60867.57,60859.75,54.97186305,60848.130000000005,3344935.069208597,54.97186305,3344935.069208597,
2024-03-01 02:40:00+00:00,60821.24,61086.56,60861.56,61055.84,72.1824904,60953.899999999994,4399804.30159256,72.1824904,4399804.30159256,
