Datetime,Open,High,Low,Close,Volume
2024-06-02 23:00:00+00:00,1.2743885517120361,1.274518609046936,1.2742749452590942,1.2744535207748413,0
2024-06-03 00:00:00+00:00,1.2743399143218994,1.2756078243255615,1.2743399143218994,1.2754288911819458,0
2024-06-03 01:00:00+00:00,1.2754125595092773,1.2756078243255615,1.274957299232483,1.2751035690307617,0
2024-06-03 02:00:00+00:00,1.2751686573028564,1.2751686573028564,1.2746485471725464,1.2747135162353516,0
2024-06-03 03:00:00+00:00,1.2746809720993042,1.2749247550964355,1.2738529443740845,1.274015188217163,0
2024-06-03 04:00:00+00:00,1.2739664316177368,1.2745510339736938,1.2739664316177368,1.2743724584579468,0
2024-06-03 05:00:00+00:00,1.274323582649231,1.2743561267852783,1.2736257314682007,1.2737555503845215,0
2024-06-03 06:00:00+00:00,1.2738691568374634,1.2739827632904053,1.2731878757476807,1.273463487625122,0
2024-06-03 07:00:00+00:00,1.274015188217163,1.274015188217163,1.2715204954147339,1.2715204954147339,0
2024-06-03 08:00:00+00:00,1.2711971998214722,1.2719571590423584,1.27048659324646,1.27048659324646,0
2024-06-03 09:00:00+00:00,1.2704542875289917,1.270938754081726,1.269599437713623,1.2705026865005493,0
2024-06-03 10:00:00+00:00,1.2703897953033447,1.2718276977539062,1.2699863910675049,1.2713426351547241,0
2024-06-03 11:00:00+00:00,1.271504282951355,1.273317575454712,1.271504282951355,1.2729285955429077,0
2024-06-03 12:00:00+00:00,1.273123025894165,1.273577094078064,1.2727665901184082,1.2731393575668335,0
2024-06-03 13:00:00+00:00,1.2733663320541382,1.2742424011230469,1.273236632347107,1.2742424011230469,0
2024-06-03 14:00:00+00:00,1.2764382362365723,1.278347373008728,1.276145100593567,1.2772045135498047,0
2024-06-03 15:00:00+00:00,1.2773675918579102,1.2794268131256104,1.2773675918579102,1.2792631387710571,0
2024-06-03 16:00:00+00:00,1.279312252998352,1.2793285846710205,1.2778736352920532,1.277971625328064,0
2024-06-03 17:00:00+00:00,1.2778246402740479,1.278756022453308,1.277726650238037,1.2787396907806396,0
2024-06-03 18:00:00+00:00,1.2787233591079712,1.2797870635986328,1.2785598039627075,1.2797870635986328,0
2024-06-03 19:00:00+00:00,1.2798033952713013,1.2800819873809814,1.2797214984893799,1.2800655364990234,0
2024-06-03 20:00:00+00:00,1.2802459001541138,1.2808033227920532,1.2802129983901978,1.2807705402374268,0
2024-06-03 21:00:00+00:00,1.28037691116333,1.2807705402374268,1.2803113460540771,1.2805900573730469,0
2024-06-03 22:00:00+00:00,1.2808525562286377,1.281312108039856,1.2808525562286377,1.281049370765686,0
2024-06-03 23:00:00+00:00,1.281049370765686,1.2812135219573975,1.2809510231018066,1.281049370765686,0
2024-06-04 00:00:00+00:00,1.281295657157898,1.2817391157150269,1.281180739402771,1.2812464237213135,0
2024-06-04 01:00:00+00:00,1.2812464237213135,1.2813448905944824,1.2804917097091675,1.2806557416915894,0
2024-06-04 02:00:00+00:00,1.2805737257003784,1.2809674739837646,1.2804261445999146,1.2809181213378906,0
2024-06-04 03:00:00+00:00,1.2808690071105957,1.281164288520813,1.2807868719100952,1.280983805656433,0
2024-06-04 04:00:00+00:00,1.2810001373291016,1.281328558921814,1.280983805656433,1.2810165882110596,0
2024-06-04 05:00:00+00:00,1.2809181213378906,1.2812135219573975,1.2801638841629028,1.2802785634994507,0
2024-06-04 06:00:00+00:00,1.28009831905365,1.2802950143814087,1.27962327003479,1.2800655364990234,0
2024-06-04 07:00:00+00:00,1.2799999713897705,1.2802129983901978,1.2786742448806763,1.2791157960891724,0
2024-06-04 08:00:00+00:00,1.2790340185165405,1.2792466878890991,1.2774654626846313,1.2776939868927002,0
2024-06-04 09:00:00+00:00,1.2776939868927002,1.2778083086013794,1.2759497165679932,1.2764544486999512,0
2024-06-04 10:00:00+00:00,1.2762752771377563,1.2762752771377563,1.2744860649108887,1.2755916118621826,0
2024-06-04 11:00:00+00:00,1.2755264043807983,1.2763731479644775,1.2747135162353516,1.27611243724823,0
2024-06-04 12:00:00+00:00,1.276535987854004,1.2768783569335938,1.275965929031372,1.276535987854004,0
2024-06-04 13:00:00+00:00,1.2765686511993408,1.277563452720642,1.2759984731674194,1.276764154434204,0
2024-06-04 14:00:00+00:00,1.2770249843597412,1.278543472290039,1.2763404846191406,1.2780206203460693,0
2024-06-04 15:00:00+00:00,1.278151273727417,1.2789359092712402,1.2778899669647217,1.2782983779907227,0
2024-06-04 16:00:00+00:00,1.278380036354065,1.2791485786437988,1.278380036354065,1.2786905765533447,0
2024-06-04 17:00:00+00:00,1.278608798980713,1.2796725034713745,1.2783310413360596,1.2791650295257568,0
2024-06-04 18:00:00+00:00,1.2791322469711304,1.2793940305709839,1.2780859470367432,1.2782166004180908,0
2024-06-04 19:00:00+00:00,1.2780859470367432,1.278167724609375,1.2771881818771362,1.2771881818771362,0
2024-06-04 20:00:00+00:00,1.2772371768951416,1.2773675918579102,1.27681303024292,1.277106523513794,0
2024-06-04 21:00:00+00:00,1.2773023843765259,1.2776286602020264,1.2768456935882568,1.2773512601852417,0
2024-06-04 22:00:00+00:00,1.2769924402236938,1.2772371768951416,1.2769761085510254,1.2772371768951416,0
2024-06-04 23:00:00+00:00,1.2771881818771362,1.2773349285125732,1.2771391868591309,1.2772860527038574,0
2024-06-05 00:00:00+00:00,1.277106523513794,1.2777429819107056,1.2768945693969727,1.2776286602020264,0
2024-06-05 01:00:00+00:00,1.2775959968566895,1.2779062986373901,1.2773023843765259,1.2778573036193848,0
2024-06-05 02:00:00+00:00,1.2778736352920532,1.2781022787094116,1.2776939868927002,1.2776939868927002,0
2024-06-05 03:00:00+00:00,1.2777103185653687,1.2778573036193848,1.2770739793777466,1.2772045135498047,0
2024-06-05 04:00:00+00:00,1.277090311050415,1.2775144577026367,1.2770739793777466,1.2774492502212524,0
2024-06-05 05:00:00+00:00,1.2774817943572998,1.2777103185653687,1.2768783569335938,1.2772208452224731,0
2024-06-05 06:00:00+00:00,1.2773023843765259,1.2774165868759155,1.2765686511993408,1.2773512601852417,0
2024-06-05 07:00:00+00:00,1.2770739793777466,1.2782655954360962,1.2768945693969727,1.277269721031189,0
2024-06-05 08:00:00+00:00,1.2776614427566528,1.2778573036193848,1.2771881818771362,1.2775471210479736,0
2024-06-05 09:00:00+00:00,1.2774981260299683,1.2778736352920532,1.2768945693969727,1.2776939868927002,0
2024-06-05 10:00:00+00:00,1.2776614427566528,1.2776614427566528,1.2768620252609253,1.2772208452224731,0
2024-06-05 11:00:00+00:00,1.2772208452224731,1.2779062986373901,1.2767316102981567,1.2779062986373901,0
2024-06-05 12:00:00+00:00,1.2779879570007324,1.279410481452942,1.2778573036193848,1.2792794704437256,0
2024-06-05 13:00:00+00:00,1.2792794704437256,1.2794595956802368,1.2780042886734009,1.2791650295257568,0
2024-06-05 14:00:00+00:00,1.2786415815353394,1.2786415815353394,1.2756891250610352,1.275982141494751,0
2024-06-05 15:00:00+00:00,1.2759333848953247,1.277791976928711,1.2758845090866089,1.276959776878357,0
2024-06-05 16:00:00+00:00,1.276796817779541,1.2782492637634277,1.2763731479644775,1.2778246402740479,0
2024-06-05 17:00:00+00:00,1.2776939868927002,1.2783963680267334,1.2775471210479736,1.2783310413360596,0
2024-06-05 18:00:00+00:00,1.278347373008728,1.2795250415802002,1.2782820463180542,1.2793285846710205,0
2024-06-05 19:00:00+00:00,1.2793285846710205,1.2794759273529053,1.2789685726165771,1.2790995836257935,0
2024-06-05 20:00:00+00:00,1.2791976928710938,1.2792140245437622,1.2787396907806396,1.2787396907806396,0
2024-06-05 21:00:00+00:00,1.2784944772720337,1.2791976928710938,1.2784126996994019,1.2787723541259766,0
2024-06-05 22:00:00+00:00,1.2789032459259033,1.2790995836257935,1.2788541316986084,1.2790831327438354,0
2024-06-05 23:00:00+00:00,1.2790995836257935,1.2794268131256104,1.279066801071167,1.279410481452942,0
2024-06-06 00:00:00+00:00,1.2795087099075317,1.2803276777267456,1.2794595956802368,1.2802785634994507,0
2024-06-06 01:00:00+00:00,1.2803441286087036,1.2809345722198486,1.2802950143814087,1.2808525562286377,0
2024-06-06 02:00:00+00:00,1.2807213068008423,1.2807213068008423,1.2802294492721558,1.2803113460540771,0
2024-06-06 03:00:00+00:00,1.2803113460540771,1.2803441286087036,1.2798198461532593,1.2799345254898071,0
2024-06-06 04:00:00+00:00,1.2798854112625122,1.2799508571624756,1.2794759273529053,1.2795250415802002,0
2024-06-06 05:00:00+00:00,1.2795578241348267,1.2795741558074951,1.2792466878890991,1.2793940305709839,0
2024-06-06 06:00:00+00:00,1.2792959213256836,1.2798525094985962,1.2788867950439453,1.2798525094985962,0
2024-06-06 07:00:00+00:00,1.2799508571624756,1.2799508571624756,1.278756022453308,1.2792140245437622,0
2024-06-06 08:00:00+00:00,1.2790995836257935,1.2790995836257935,1.2776286602020264,1.278625249862671,0
2024-06-06 09:00:00+00:00,1.2787723541259766,1.2791650295257568,1.2780696153640747,1.2785108089447021,0
2024-06-06 10:00:00+00:00,1.278380036354065,1.2787396907806396,1.2778736352920532,1.2781022787094116,0
2024-06-06 11:00:00+00:00,1.2780369520187378,1.278167724609375,1.2768620252609253,1.2771228551864624,0
2024-06-06 12:00:00+00:00,1.277090311050415,1.278788685798645,1.276959776878357,1.2778899669647217,0
2024-06-06 13:00:00+00:00,1.277971625328064,1.2786905765533447,1.276535987854004,1.2785108089447021,0
2024-06-06 14:00:00+00:00,1.2785271406173706,1.278805136680603,1.2770087718963623,1.2773023843765259,0
2024-06-06 15:00:00+00:00,1.2774981260299683,1.2786905765533447,1.2774981260299683,1.2784126996994019,0
2024-06-06 16:00:00+00:00,1.2781349420547485,1.2787396907806396,1.277726650238037,1.2779062986373901,0
2024-06-06 17:00:00+00:00,1.2780369520187378,1.2796560525894165,1.2779879570007324,1.2794595956802368,0
2024-06-06 18:00:00+00:00,1.2794268131256104,1.2795250415802002,1.2784126996994019,1.2795250415802002,0
2024-06-06 19:00:00+00:00,1.2794922590255737,1.2796560525894165,1.2787723541259766,1.2790340185165405,0
2024-06-06 20:00:00+00:00,1.2790504693984985,1.2794432640075684,1.2790340185165405,1.2792140245437622,0
2024-06-06 21:00:00+00:00,1.2791157960891724,1.2794759273529053,1.2790831327438354,1.2792959213256836,0
2024-06-06 22:00:00+00:00,1.2791322469711304,1.2794922590255737,1.2791322469711304,1.2792794704437256,0
2024-06-06 23:00:00+00:00,1.2793940305709839,1.2794432640075684,1.2790013551712036,1.279312252998352,0
2024-06-07 00:00:00+00:00,1.2791485786437988,1.2792466878890991,1.278608798980713,1.2788867950439453,0
2024-06-07 01:00:00+00:00,1.2789523601531982,1.2791650295257568,1.2785271406173706,1.2791485786437988,0
2024-06-07 02:00:00+00:00,1.2791812419891357,1.2791976928710938,1.278788685798645,1.2790178060531616,0
2024-06-07 03:00:00+00:00,1.2790340185165405,1.2791322469711304,1.27883780002594,1.2789359092712402,0
2024-06-07 04:00:00+00:00,1.2788867950439453,1.2792466878890991,1.2788705825805664,1.2791157960891724,0
2024-06-07 05:00:00+00:00,1.2790831327438354,1.2791650295257568,1.2785108089447021,1.2785108089447021,0
2024-06-07 06:00:00+00:00,1.2783145904541016,1.2796396017074585,1.2783145904541016,1.2795250415802002,0
2024-06-07 07:00:00+00:00,1.2796725034713745,1.2802459001541138,1.2791322469711304,1.2800819873809814,0
2024-06-07 08:00:00+00:00,1.279983639717102,1.279983639717102,1.278380036354065,1.2789032459259033,0
2024-06-07 09:00:00+00:00,1.2789359092712402,1.280032753944397,1.278805136680603,1.2796396017074585,0
2024-06-07 10:00:00+00:00,1.2796887159347534,1.2798033952713013,1.2791650295257568,1.279344916343689,0
2024-06-07 11:00:00+00:00,1.2791485786437988,1.2808853387832642,1.2791485786437988,1.2808033227920532,0
2024-06-07 12:00:00+00:00,1.2807213068008423,1.28109872341156,1.2729610204696655,1.273820400238037,0
2024-06-07 13:00:00+00:00,1.273414969444275,1.2739503383636475,1.2719248533248901,1.2726207971572876,0
2024-06-07 14:00:00+00:00,1.272718071937561,1.274047613143921,1.2717307806015015,1.2722808122634888,0
2024-06-07 15:00:00+00:00,1.2721513509750366,1.2727018594741821,1.271811604499817,1.2725237607955933,0
2024-06-07 16:00:00+00:00,1.2725237607955933,1.27304208278656,1.2720541954040527,1.2724264860153198,0
2024-06-07 17:00:00+00:00,1.272248387336731,1.2727018594741821,1.2718924283981323,1.2726207971572876,0
2024-06-07 18:00:00+00:00,1.2725560665130615,1.2726694345474243,1.2719086408615112,1.2725884914398193,0
2024-06-07 19:00:00+00:00,1.2724426984786987,1.2725722789764404,1.2719248533248901,1.2721675634384155,0
2024-06-07 20:00:00+00:00,1.2720866203308105,1.2723779678344727,1.2720541954040527,1.2721189260482788,0
2024-06-07 21:00:00+00:00,1.2723617553710938,1.2723617553710938,1.2723617553710938,1.2723617553710938,0
2024-06-09 23:00:00+00:00,1.2726370096206665,1.2730096578598022,1.2725722789764404,1.27289617061615,0
2024-06-10 00:00:00+00:00,1.27289617061615,1.2730907201766968,1.2721513509750366,1.272410273551941,0
2024-06-10 01:00:00+00:00,1.2725075483322144,1.2726045846939087,1.2721351385116577,1.2724913358688354,0
2024-06-10 02:00:00+00:00,1.2725075483322144,1.2725237607955933,1.2719571590423584,1.2721189260482788,0
2024-06-10 03:00:00+00:00,1.2721189260482788,1.2721513509750366,1.2713911533355713,1.2714072465896606,0
2024-06-10 04:00:00+00:00,1.2714881896972656,1.2717629671096802,1.2710840702056885,1.2716174125671387,0
2024-06-10 05:00:00+00:00,1.2717307806015015,1.2720704078674316,1.2713264226913452,1.2718439102172852,0
2024-06-10 06:00:00+00:00,1.2718439102172852,1.2718439102172852,1.270825743675232,1.2709548473358154,0
2024-06-10 07:00:00+00:00,1.2710356712341309,1.2724751234054565,1.2708903551101685,1.272329330444336,0
2024-06-10 08:00:00+00:00,1.2723455429077148,1.2724264860153198,1.270599603652954,1.2707288265228271,0
2024-06-10 09:00:00+00:00,1.270809531211853,1.271164894104004,1.2696316242218018,1.2697445154190063,0
2024-06-10 10:00:00+00:00,1.2698090076446533,1.269905686378479,1.268842339515686,1.2696961164474487,0
2024-06-10 11:00:00+00:00,1.269792914390564,1.2718276977539062,1.2696478366851807,1.2715365886688232,0
2024-06-10 12:00:00+00:00,1.271504282951355,1.2729448080062866,1.2712780237197876,1.2713264226913452,0
2024-06-10 13:00:00+00:00,1.271213412284851,1.2716013193130493,1.2705835103988647,1.2710033655166626,0
2024-06-10 14:00:00+00:00,1.2707933187484741,1.2721836566925049,1.2704219818115234,1.2717145681381226,0
2024-06-10 15:00:00+00:00,1.2717145681381226,1.2731393575668335,1.2716983556747437,1.2731393575668335,0
2024-06-10 16:00:00+00:00,1.2732040882110596,1.273739218711853,1.2729123830795288,1.2729285955429077,0
2024-06-10 17:00:00+00:00,1.2728476524353027,1.2737231254577637,1.2725075483322144,1.273414969444275,0
2024-06-10 18:00:00+00:00,1.273414969444275,1.2735122442245483,1.27289617061615,1.273382544517517,0
2024-06-10 19:00:00+00:00,1.2733337879180908,1.273560881614685,1.2730745077133179,1.2730745077133179,0
2024-06-10 20:00:00+00:00,1.2731068134307861,1.2732689380645752,1.2729934453964233,1.2731716632843018,0
2024-06-10 21:00:00+00:00,1.272718071937561,1.2734311819076538,1.272718071937561,1.2729448080062866,0
2024-06-10 22:00:00+00:00,1.2732852697372437,1.2734473943710327,1.2730745077133179,1.2730745077133179,0
2024-06-10 23:00:00+00:00,1.2730258703231812,1.2730258703231812,1.2725398540496826,1.2726694345474243,0
2024-06-11 00:00:00+00:00,1.272718071937561,1.2729610204696655,1.2725237607955933,1.2729123830795288,0
2024-06-11 01:00:00+00:00,1.2728314399719238,1.2731878757476807,1.2725722789764404,1.27304208278656,0
2024-06-11 02:00:00+00:00,1.273058295249939,1.2734311819076538,1.2728638648986816,1.2732852697372437,0
2024-06-11 03:00:00+00:00,1.2732689380645752,1.2736743688583374,1.273236632347107,1.2736419439315796,0
2024-06-11 04:00:00+00:00,1.2736257314682007,1.2739015817642212,1.2734798192977905,1.2734798192977905,0
2024-06-11 05:00:00+00:00,1.2735122442245483,1.273836612701416,1.2733663320541382,1.2736905813217163,0
2024-06-11 06:00:00+00:00,1.2731878757476807,1.2731878757476807,1.2717145681381226,1.2719409465789795,0
2024-06-11 07:00:00+00:00,1.2720218896865845,1.2723779678344727,1.271504282951355,1.2722808122634888,0
2024-06-11 08:00:00+00:00,1.2722160816192627,1.2732040882110596,1.2721513509750366,1.2725722789764404,0
2024-06-11 09:00:00+00:00,1.2724264860153198,1.2735446691513062,1.2724264860153198,1.2734311819076538,0
2024-06-11 10:00:00+00:00,1.273414969444275,1.2748597860336304,1.273414969444275,1.2744535207748413,0
2024-06-11 11:00:00+00:00,1.2742424011230469,1.2743724584579468,1.273463487625122,1.2738529443740845,0
2024-06-11 12:00:00+00:00,1.2738691568374634,1.2746973037719727,1.2733986377716064,1.2744698524475098,0
2024-06-11 13:00:00+00:00,1.2744373083114624,1.2747459411621094,1.271164894104004,1.271213412284851,0
2024-06-11 14:00:00+00:00,1.2713103294372559,1.2721351385116577,1.2707449197769165,1.2711002826690674,0
2024-06-11 15:00:00+00:00,1.2712457180023193,1.2725722789764404,1.2712457180023193,1.2722970247268677,0
2024-06-11 16:00:00+00:00,1.2722645998001099,1.2730745077133179,1.2718924283981323,1.2729610204696655,0
2024-06-11 17:00:00+00:00,1.2729610204696655,1.273577094078064,1.2727503776550293,1.273317575454712,0
2024-06-11 18:00:00+00:00,1.2732689380645752,1.2745997905731201,1.273236632347107,1.2745997905731201,0
2024-06-11 19:00:00+00:00,1.274632215499878,1.2751686573028564,1.2740962505340576,1.274112582206726,0
2024-06-11 20:00:00+00:00,1.274323582649231,1.274323582649231,1.273836612701416,1.2738852500915527,0
2024-06-11 21:00:00+00:00,1.2741774320602417,1.2742263078689575,1.2735283374786377,1.2740962505340576,0
2024-06-11 22:00:00+00:00,1.2741774320602417,1.2741937637329102,1.2739015817642212,1.273934006690979,0
2024-06-11 23:00:00+00:00,1.2739989757537842,1.274031400680542,1.2737069129943848,1.2739989757537842,0
2024-06-12 00:00:00+00:00,1.273934006690979,1.273934006690979,1.273414969444275,1.2734473943710327,0
2024-06-12 01:00:00+00:00,1.2733986377716064,1.2741774320602417,1.2733986377716064,1.2739827632904053,0
2024-06-12 02:00:00+00:00,1.2739989757537842,1.2742587327957153,1.2739177942276,1.2742263078689575,0
2024-06-12 03:00:00+00:00,1.2742263078689575,1.2745672464370728,1.274209976196289,1.2743561267852783,0
2024-06-12 04:00:00+00:00,1.2743399143218994,1.2743399143218994,1.2739177942276,1.2739664316177368,0
2024-06-12 05:00:00+00:00,1.2738691568374634,1.2747459411621094,1.2738691568374634,1.2747135162353516,0
2024-06-12 06:00:00+00:00,1.2744373083114624,1.2750385999679565,1.2737879753112793,1.273934006690979,0
2024-06-12 07:00:00+00:00,1.2738691568374634,1.275298833847046,1.2738529443740845,1.275136113166809,0
2024-06-12 08:00:00+00:00,1.2751524448394775,1.2759984731674194,1.2751035690307617,1.2757705450057983,0
2024-06-12 09:00:00+00:00,1.2756729125976562,1.2757868766784668,1.274957299232483,1.2756567001342773,0
2024-06-12 10:00:00+00:00,1.2757054567337036,1.27622652053833,1.275266170501709,1.2761287689208984,0
2024-06-12 11:00:00+00:00,1.2760473489761353,1.2767316102981567,1.2756078243255615,1.276014804840088,0
2024-06-12 12:00:00+00:00,1.2760473489761353,1.2858428955078125,1.2758519649505615,1.2857767343521118,0
2024-06-12 13:00:00+00:00,1.2851488590240479,1.2860082387924194,1.283285140991211,1.2835981845855713,0
2024-06-12 14:00:00+00:00,1.2833839654922485,1.2854957580566406,1.2827420234680176,1.2841421365737915,0
2024-06-12 15:00:00+00:00,1.2840760946273804,1.2850332260131836,1.2834992408752441,1.2840760946273804,0
2024-06-12 16:00:00+00:00,1.2839607000350952,1.285000205039978,1.2839607000350952,1.2846205234527588,0
2024-06-12 17:00:00+00:00,1.2846370935440063,1.2849011421203613,1.2835816144943237,1.283779501914978,0
2024-06-12 18:00:00+00:00,1.2820841073989868,1.2835158109664917,1.2802785634994507,1.2815419435501099,0
2024-06-12 19:00:00+00:00,1.2812135219573975,1.2815090417861938,1.2792466878890991,1.2797706127166748,0
2024-06-12 20:00:00+00:00,1.2797051668167114,1.2801638841629028,1.2794759273529053,1.2798525094985962,0
2024-06-12 21:00:00+00:00,1.2797542810440063,1.2803441286087036,1.2796396017074585,1.2803276777267456,0
2024-06-12 22:00:00+00:00,1.2797870635986328,1.2799345254898071,1.279410481452942,1.279410481452942,0
